,data_hora,natureza_acidente,bairro,endereco,numero,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,velocidade_max_via,mao_direcao,latitude,longitude
7225,2019-08-21 09:04:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,2925,ATROPELAMENTO,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0444887,-34.9326461
7226,2019-08-21 09:43:00,SEM VÍTIMA,BOA VISTA,TRV CORREIA NETO,573,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.017109399999999,-35.0225571
7227,2019-08-21 09:58:00,COM VÍTIMA,CASA AMARELA,RUA PAULA BATISTA,517,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,40 km/h,Única,-8.026954400000001,-34.9161698
7228,2019-08-21 10:50:00,SEM VÍTIMA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.062370399999999,-34.9319576
7229,2019-08-21 11:30:00,SEM VÍTIMA,BOMBA DO HEMETÉRIO,RUA PADRE OLIVEIRA,278,CHOQUE VEÍCULO PARADO,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não informado,Dupla,-8.0206518,-34.902001500000004
7230,2019-08-21 11:38:00,SEM VÍTIMA,VÁRZEA,AV PROFESSOR MORAES REGO,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0389556,-34.942046600000005
7231,2019-08-21 12:36:00,SEM VÍTIMA,ILHA JOANA BEZERRA,AV DES GUERRA BARRETO,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0615339,-34.8974443
7232,2019-08-21 12:37:00,SEM VÍTIMA,BOA VIAGEM,RUA ANTONIO FALCAO,729,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.114141499999999,-34.8989938
7233,2019-08-21 12:50:00,SEM VÍTIMA,SANTO AMARO,AV JOAO DE BARROS,923,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0379305,-34.8915966
7234,2019-08-21 14:21:00,COM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,ATROPELAMENTO,0,1,0,0,1,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0615339,-34.8974443
7235,2019-08-21 14:29:00,SEM VÍTIMA,BOA VISTA,AV MONTEVIDEU,644,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0517656,-34.8938861
7236,2019-08-21 14:47:00,SEM VÍTIMA,BARRO,AV DR JOSE RUFINO,2116,COLISÃO TRASEIRA,1,0,0,0,0,0,0,0,1,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-8.0977198,-34.9373536
7237,2019-08-21 15:13:00,SEM VÍTIMA,CASA FORTE,RUA LEONARDO BEZERRA CAVALCANTE,698,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0367962,-34.9085835
7238,2019-08-21 15:44:00,SEM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0615339,-34.8974443
7239,2019-08-21 16:23:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0332267,-34.9105754
7240,2019-08-21 17:12:00,SEM VÍTIMA,IPUTINGA,AV LUIZ DE LACERDA,260,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0363163,-34.9448385
7241,2019-08-21 17:31:00,SEM VÍTIMA,TAMARINEIRA,EST DO ARRAIAL,2646,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.026711800000001,-34.916900299999995
7242,2019-08-21 17:55:00,SEM VÍTIMA,TAMARINEIRA,RUA CONEGO BARATA,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0297041,-34.900425899999995
7243,2019-08-21 18:13:00,SEM VÍTIMA,SAN MARTIN,AV GENERAL SAN MARTIN,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0713227,-34.928857799999996
7244,2019-08-21 18:28:00,SEM VÍTIMA,PARNAMIRIM,AV PARNAMIRIM,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,40 km/h,Única,-8.0352636,-34.907571600000004
7245,2019-08-21 18:46:00,SEM VÍTIMA,ESPINHEIRO,AV JOAO DE BARROS,1622,COLISÃO,1,0,0,0,0,1,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0379305,-34.8915966
7246,2019-08-21 19:41:00,COM VÍTIMA,BOA VISTA,RUA JOSE DE ALENCAR,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,30 km/h,Única,-8.112525699999999,-34.956528000000006
7247,2019-08-21 20:05:00,COM VÍTIMA,AFOGADOS,AV SUL,,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,1,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.081145,-34.905034
7248,2019-08-21 20:08:00,SEM VÍTIMA,IPSEP,RUA JEAN EMILE FAVRE,303,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.114486999999999,-34.9234848
7249,2019-08-21 20:56:00,SEM VÍTIMA,ARRUDA,AV BEBERIBE,1408,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-8.0223817,-34.89403529999999
7250,2019-08-22 00:48:00,SEM VÍTIMA,HIPÓDROMO,RUA MEM DE SA,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Ilegível,Seca,Mal iluminada,Não informado,Dupla,-8.0298064,-34.8907448
7251,2019-08-22 04:09:00,SEM VÍTIMA,SÃO JOSÉ,AV SUL,,CHOQUE VEÍCULO PARADO,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.081145,-34.905034
7252,2019-08-22 06:39:00,SEM VÍTIMA,SANCHO,RUA APRIGIO GUIMARAES,230,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Nublado,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.0874357,-34.9620155
7253,2019-08-22 07:39:00,COM VÍTIMA,DOIS IRMÃOS,RUA MANUEL DE MEDEIROS,,ABALROAMENTO LONGITUDINAL,2,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Incompleta,Seca,Outros,Não informado,Dupla,-8.015978599999999,-34.944153899999996
7254,2019-08-22 07:51:00,SEM VÍTIMA,ILHA DO RETIRO,RUA ABDIAS CABRAL DE MOURA,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.106894500000001,-34.9266594
7255,2019-08-22 07:58:00,SEM VÍTIMA,PINA,AV REPUBLICA DO LIBANO,,COLISÃO,1,0,0,1,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0885683,-34.8917004
7256,2019-08-22 08:07:00,SEM VÍTIMA,BOA VIAGEM,AV. DES. JOSE NEVES,164,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.121696700000001,-34.914434299999996
7257,2019-08-22 08:31:00,SEM VÍTIMA,TORRE,RUA REAL DA TORRE,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Outros,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.050885300000001,-34.908207399999995
7258,2019-08-22 08:52:00,SEM VÍTIMA,TEJIPIÓ,AV DR JOSE RUFINO,3190,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.508698599999999,-35.38427
7259,2019-08-22 08:53:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.110472099999999,-34.893871999999995
7260,2019-08-22 09:33:00,SEM VÍTIMA,VÁRZEA,RUA AMARO GOMES POROCA,,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0489928,-34.9569783
7261,2019-08-22 09:49:00,SEM VÍTIMA,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027459599999998,-34.8891438
7262,2019-08-22 09:56:00,SEM VÍTIMA,BOA VISTA,RUA DOM BOSCO,,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Não informado,Seca,Perfeito estado,Não informado,Única,-8.055150099999999,-34.8956937
7263,2019-08-22 10:52:00,SEM VÍTIMA,Não informado,RUA MARIANO CARNEIRO DA CUNHA,,CHOQUE OBJETO FIXO,0,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.1181962,-34.9495208
7264,2019-08-22 11:06:00,SEM VÍTIMA,Não informado,RUA BALTAZAR PASSOS,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não informado,Dupla,-8.1417639,-34.9120463
7265,2019-08-22 11:45:00,SEM VÍTIMA,SANTO AMARO,RUA DOS PALMARES,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.049652,-34.887504299999996
7266,2019-08-22 12:02:00,SEM VÍTIMA,TEJIPIÓ,RUA FALCAO DE LACERDA,387,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,40 km/h,Única,-8.508698599999999,-35.38427
7267,2019-08-22 12:14:00,SEM VÍTIMA,SANTO AMARO,AV JOAO DE BARROS,694,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.048607350000001,-34.88959281985723
7268,2019-08-22 12:48:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Nublado,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.1155752,-34.895469899999995
7269,2019-08-22 12:56:00,SEM VÍTIMA,DERBY,AV ENGENHEIRO AGAMENON DE MAGALHAES MELO,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0282901,-34.8954276
7270,2019-08-22 13:05:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,COLISÃO,1,0,0,0,0,1,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.1155752,-34.895469899999995
7271,2019-08-22 13:07:00,SEM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0615339,-34.8974443
7272,2019-08-22 13:36:00,SEM VÍTIMA,ESPINHEIRO,RUA BARAO DE ITAMARACA,27,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0440056,-34.8926061
7273,2019-08-22 15:09:00,SEM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,COLISÃO,1,0,0,0,0,1,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.1017679,-34.8870824
7274,2019-08-22 15:09:00,SEM VÍTIMA,ILHA DO LEITE,RUA MARQUES AMORIM,,ABALROAMENTO LONGITUDINAL,3,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Não existente,Seca,Mal conservada,Não informado,Única,-8.064952,-34.893187700000006
7275,2019-08-22 15:12:00,SEM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0615339,-34.8974443
7276,2019-08-22 15:39:00,SEM VÍTIMA,ILHA DO RETIRO,RUA TABAIARES,260,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,0,0,1,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.065242999999999,-34.9055506
7277,2019-08-22 16:10:00,SEM VÍTIMA,BOA VIAGEM,AV DES JOSE NEVES,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.142685,-34.918025799999995
7278,2019-08-22 17:34:00,SEM VÍTIMA,SANTO AMARO,AV NORTE,,CHOQUE OBJETO FIXO,0,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.027844,-34.903102000000004
7279,2019-08-22 17:37:00,COM VÍTIMA,ESPINHEIRO,RUA ALBERTO PAIVA,213,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Não informado,Mal conservada,Não informado,Única,-8.04368315,-34.90028513750186
7280,2019-08-22 18:05:00,SEM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0615339,-34.8974443
7281,2019-08-22 18:21:00,SEM VÍTIMA,ESPINHEIRO,AV CONS ROSA E SILVA,327,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.041353200000001,-34.888612
7282,2019-08-22 18:27:00,SEM VÍTIMA,IMBIRIBEIRA,RUA ITACARI,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1088081,-34.911937
7283,2019-08-22 18:53:00,SEM VÍTIMA,SANTO ANTÔNIO,AV MARTINS DE BARROS,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Não informado,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não informado,Única,-8.0679918,-34.8749493
7284,2019-08-22 19:11:00,SEM VÍTIMA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não informado,Dupla,-8.062370399999999,-34.9319576
7285,2019-08-22 19:35:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,COLISÃO,1,0,0,0,0,0,1,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0856899,-34.9073777
7286,2019-08-22 19:56:00,SEM VÍTIMA,PINA,VIADUTO CAPITAO TEMUDO,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.075106,-34.893494399999994
7287,2019-08-22 20:48:00,SEM VÍTIMA,CABANGA,PTE GOVERNADOR PAULO GUERRA,,COLISÃO TRASEIRA,1,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0768412,-34.8927943
7288,2019-08-22 21:34:00,SEM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,CHOQUE OBJETO FIXO,1,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0223756,-34.93124279999999
7289,2019-08-22 23:16:00,SEM VÍTIMA,SÃO JOSÉ,RUA RIO CAPIBARIBE,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0492957,-34.9337242
7290,2019-08-22 23:47:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,4900,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não informado,Dupla,-8.12786375,-34.91580173610392
7291,2019-08-23 00:27:00,SEM VÍTIMA,CURADO,RUA MINISTRO MARIO ANDREAZZA,,ABALROAMENTO TRANSVERSAL,0,0,0,0,0,2,0,0,0,0,0,Não informado,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não informado,Dupla,-8.0651087,-34.987557200000005
7292,2019-08-23 00:49:00,SEM VÍTIMA,MADALENA,RUA BENFICA,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não informado,Única,-8.0576866,-34.90866870000001
7293,2019-08-23 01:28:00,SEM VÍTIMA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não informado,Dupla,-8.1155752,-34.895469899999995
7294,2019-08-23 06:21:00,COM VÍTIMA,PINA,AV BOA VIAGEM,100,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.092344500000001,-34.882709023970015
7295,2019-08-23 07:12:00,SEM VÍTIMA,ILHA DO RETIRO,RUA BENFICA,126,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0605915,-34.9013091
7296,2019-08-23 07:26:00,SEM VÍTIMA,ILHA DO RETIRO,AV BEIRA RIO,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0428409,-34.905144299999996
7297,2019-08-26 11:18:00,COM VÍTIMA,Não informado,RUA PROFESSOR JOAQUIM XAVIER DE BRITO,134,ABALROAMENTO LONGITUDINAL,4,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.053560300000001,-34.934385799999994
7298,2019-08-23 08:33:00,SEM VÍTIMA,IPSEP,RUA JEAN EMILE FAVRE,581,COLISÃO,1,0,0,0,0,0,1,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.114486999999999,-34.9234848
7299,2019-08-23 08:55:00,SEM VÍTIMA,AREIAS,RUA PADRE NOBREGA,332,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0917476,-34.9710777
7300,2019-08-23 09:42:00,SEM VÍTIMA,MADALENA,RUA BENFICA,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0576866,-34.90866870000001
7301,2019-08-23 09:53:00,SEM VÍTIMA,TAMARINEIRA,RUA PADRE ROMA,107,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0339264,-34.905851
7302,2019-08-23 10:54:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,1914,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.118197,-34.8970498
7303,2019-08-23 11:19:00,SEM VÍTIMA,BOA VIAGEM,RUA PADRE BERNADINO PESSOA,110,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.112024,-34.8936359
7304,2019-08-23 12:12:00,SEM VÍTIMA,TAMARINEIRA,AV NORTE,3538,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.027844,-34.903102000000004
7305,2019-08-23 12:20:00,SEM VÍTIMA,BOA VIAGEM,RUA PADRE BERNADINO PESSOA,392,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.127581900000001,-34.9026923
7306,2019-08-23 12:23:00,SEM VÍTIMA,MADALENA,RUA RODOLFO RANGEL MOREIRA,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0562963,-34.91068129999999
7307,2019-08-23 12:51:00,SEM VÍTIMA,PINA,AV ANTONIO DE GOES,820,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0868807,-34.885340899999996
7308,2019-08-23 12:54:00,SEM VÍTIMA,MADALENA,RUA BENFICA,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0576866,-34.90866870000001
7309,2019-08-23 13:23:00,SEM VÍTIMA,MADALENA,RUA BENFICA,3629,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0580139,-34.90828870000001
7310,2019-08-23 13:27:00,SEM VÍTIMA,IPUTINGA,RUA EMILIANO BRAGA,584,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0383413,-34.9450664
7311,2019-08-23 14:10:00,SEM VÍTIMA,TAMARINEIRA,AV NORTE,3538,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.027844,-34.903102000000004
7312,2019-08-23 14:50:00,SEM VÍTIMA,IPUTINGA,RUA RIBEIRO PESSOA,10C,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0264714,-34.9568824
7313,2019-08-23 14:58:00,SEM VÍTIMA,BOA VISTA,AV MANOEL BORBA,381,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0603135,-34.88901531274538
7314,2019-08-23 15:17:00,SEM VÍTIMA,BOA VIAGEM,RUA CORONEL ANIZIO RODRIGUES COELHO,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.1269288,-34.9068801
7315,2019-08-23 15:26:00,SEM VÍTIMA,BAIRRO DO RECIFE,AV BEIRA RIO,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0428409,-34.905144299999996
7316,2019-08-23 15:46:00,SEM VÍTIMA,SANTO ANTÔNIO,PRC DA REPUBLICA,,CHOQUE VEÍCULO PARADO,4,0,0,0,0,0,0,0,0,0,0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,30 km/h,Dupla,-8.0679918,-34.8749493
7317,2019-08-23 16:24:00,SEM VÍTIMA,BOA VIAGEM,RUA BELMONTE,233,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.1337231,-34.9074969
